Date,Yield
1968-08-21,5.460000038146973
1968-08-22,5.5
1968-08-23,5.46999979019165
1968-08-26,5.460000038146973
1968-08-27,5.460000038146973
1968-08-28,5.449999809265137
1968-08-29,5.429999828338623
1968-08-30,5.420000076293945
1968-09-03,5.409999847412109
1968-09-04,5.429999828338623
1968-09-05,5.460000038146973
1968-09-06,5.480000019073486
1968-09-09,5.489999771118164
1968-09-10,5.510000228881836
1968-09-11,5.5
1968-09-12,5.489999771118164
1968-09-13,5.480000019073486
1968-09-16,5.460000038146973
1968-09-17,5.460000038146973
1968-09-18,5.420000076293945
1968-09-19,5.429999828338623
1968-09-20,5.449999809265137
1968-09-23,5.449999809265137
1968-09-24,5.440000057220459
1968-09-25,5.440000057220459
1968-09-26,5.449999809265137
1968-09-27,5.460000038146973
1968-09-30,5.489999771118164
1968-10-01,5.489999771118164
1968-10-02,5.489999771118164
1968-10-03,5.5
1968-10-04,5.519999980926514
1968-10-07,5.550000190734863
1968-10-08,5.570000171661377
1968-10-09,5.599999904632568
1968-10-10,5.610000133514404
1968-10-11,5.610000133514404
1968-10-14,5.619999885559082
1968-10-15,5.650000095367432
1968-10-16,5.619999885559082
1968-10-17,5.579999923706055
1968-10-18,5.570000171661377
1968-10-21,5.579999923706055
1968-10-22,5.579999923706055
1968-10-23,5.579999923706055
1968-10-24,5.610000133514404
1968-10-25,5.599999904632568
1968-10-28,5.610000133514404
1968-10-29,5.619999885559082
1968-10-30,5.630000114440918
1968-10-31,5.610000133514404
1968-11-01,5.610000133514404
1968-11-04,5.630000114440918
1968-11-06,5.619999885559082
1968-11-07,5.630000114440918
1968-11-08,5.650000095367432
1968-11-12,5.679999828338623
1968-11-13,5.659999847412109
1968-11-14,5.659999847412109
1968-11-15,5.679999828338623
1968-11-18,5.710000038146973
1968-11-19,5.739999771118164
1968-11-20,5.739999771118164
1968-11-21,5.730000019073486
1968-11-22,5.739999771118164
1968-11-25,5.75
1968-11-26,5.760000228881836
1968-11-27,5.760000228881836
1968-11-29,5.78000020980835
1968-12-02,5.889999866485596
1968-12-03,5.960000038146973
1968-12-04,5.949999809265137
1968-12-05,5.929999828338623
1968-12-06,5.909999847412109
1968-12-09,5.920000076293945
1968-12-10,5.929999828338623
1968-12-11,5.929999828338623
1968-12-12,5.940000057220459
1968-12-13,5.929999828338623
1968-12-16,5.960000038146973
1968-12-17,5.96999979019165
1968-12-18,6.0
1968-12-19,6.070000171661377
1968-12-20,6.139999866485596
1968-12-23,6.230000019073486
1968-12-24,6.269999980926514
1968-12-26,6.170000076293945
1968-12-27,6.199999809265137
1968-12-30,6.210000038146973
1968-12-31,6.159999847412109
1969-01-02,6.039999961853027
1969-01-03,6.010000228881836
1969-01-06,6.039999961853027
1969-01-07,6.139999866485596
1969-01-08,6.090000152587891
1969-01-09,6.039999961853027
1969-01-10,6.03000020980835
1969-01-13,6.039999961853027
1969-01-14,6.039999961853027
1969-01-15,6.019999980926514
1969-01-16,5.980000019073486
1969-01-17,5.96999979019165
1969-01-20,5.949999809265137
1969-01-21,5.96999979019165
1969-01-22,6.03000020980835
1969-01-23,6.019999980926514
1969-01-24,6.010000228881836
1969-01-27,6.03000020980835
1969-01-28,6.050000190734863
1969-01-29,6.090000152587891
1969-01-30,6.139999866485596
1969-01-31,6.190000057220459
1969-02-03,6.21999979019165
1969-02-04,6.199999809265137
1969-02-05,6.190000057220459
1969-02-06,6.199999809265137
1969-02-07,6.139999866485596
1969-02-10,6.139999866485596
1969-02-11,6.099999904632568
1969-02-13,6.090000152587891
1969-02-14,6.110000133514404
1969-02-17,6.139999866485596
1969-02-18,6.159999847412109
1969-02-19,6.199999809265137
1969-02-20,6.230000019073486
1969-02-21,6.239999771118164
1969-02-24,6.21999979019165
1969-02-25,6.239999771118164
1969-02-26,6.239999771118164
1969-02-27,6.269999980926514
1969-02-28,6.260000228881836
1969-03-03,6.25
1969-03-04,6.239999771118164
1969-03-05,6.239999771118164
1969-03-06,6.260000228881836
1969-03-07,6.269999980926514
1969-03-10,6.269999980926514
1969-03-11,6.300000190734863
1969-03-12,6.309999942779541
1969-03-13,6.320000171661377
1969-03-14,6.309999942779541
1969-03-17,6.349999904632568
1969-03-18,6.349999904632568
1969-03-19,6.320000171661377
1969-03-20,6.309999942779541
1969-03-21,6.289999961853027
1969-03-24,6.28000020980835
1969-03-25,6.300000190734863
1969-03-26,6.320000171661377
1969-03-27,6.329999923706055
1969-03-28,6.300000190734863
1969-04-01,6.25
1969-04-02,6.25
1969-04-03,6.260000228881836
1969-04-07,6.28000020980835
1969-04-08,6.25
1969-04-09,6.190000057220459
1969-04-10,6.179999828338623
1969-04-11,6.150000095367432
1969-04-14,6.059999942779541
1969-04-15,6.110000133514404
1969-04-16,6.099999904632568
1969-04-17,6.130000114440918
1969-04-18,6.159999847412109
1969-04-21,6.139999866485596
1969-04-22,6.119999885559082
1969-04-23,6.119999885559082
1969-04-24,6.139999866485596
1969-04-25,6.150000095367432
1969-04-28,6.190000057220459
1969-04-29,6.210000038146973
1969-04-30,6.199999809265137
1969-05-01,6.25
1969-05-02,6.230000019073486
1969-05-05,6.190000057220459
1969-05-06,6.21999979019165
1969-05-07,6.21999979019165
1969-05-08,6.199999809265137
1969-05-09,6.230000019073486
1969-05-12,6.269999980926514
1969-05-13,6.25
1969-05-14,6.239999771118164
1969-05-15,6.260000228881836
1969-05-16,6.309999942779541
1969-05-19,6.360000133514404
1969-05-20,6.360000133514404
1969-05-21,6.360000133514404
1969-05-22,6.360000133514404
1969-05-23,6.380000114440918
1969-05-26,6.440000057220459
1969-05-27,6.539999961853027
1969-05-28,6.559999942779541
1969-05-29,6.559999942779541
1969-06-02,6.559999942779541
1969-06-03,6.550000190734863
1969-06-04,6.559999942779541
1969-06-05,6.539999961853027
1969-06-06,6.519999980926514
1969-06-09,6.590000152587891
1969-06-10,6.559999942779541
1969-06-11,6.559999942779541
1969-06-12,6.539999961853027
1969-06-13,6.510000228881836
1969-06-16,6.489999771118164
1969-06-17,6.519999980926514
1969-06-18,6.53000020980835
1969-06-19,6.570000171661377
1969-06-20,6.590000152587891
1969-06-23,6.599999904632568
1969-06-24,6.630000114440918
1969-06-25,6.630000114440918
1969-06-26,6.619999885559082
1969-06-27,6.659999847412109
1969-06-30,6.730000019073486
1969-07-01,6.75
1969-07-02,6.769999980926514
1969-07-03,6.75
1969-07-07,6.760000228881836
1969-07-08,6.789999961853027
1969-07-09,6.820000171661377
1969-07-10,6.78000020980835
1969-07-11,6.639999866485596
1969-07-14,6.690000057220459
1969-07-15,6.71999979019165
1969-07-16,6.670000076293945
1969-07-17,6.690000057220459
1969-07-18,6.699999809265137
1969-07-22,6.659999847412109
1969-07-23,6.679999828338623
1969-07-24,6.699999809265137
1969-07-25,6.710000038146973
1969-07-28,6.730000019073486
1969-07-29,6.71999979019165
1969-07-30,6.71999979019165
1969-07-31,6.659999847412109
1969-08-01,6.659999847412109
1969-08-04,6.630000114440918
1969-08-05,6.599999904632568
1969-08-06,6.619999885559082
1969-08-07,6.630000114440918
1969-08-08,6.639999866485596
1969-08-11,6.690000057220459
1969-08-12,6.699999809265137
1969-08-13,6.699999809265137
1969-08-14,6.679999828338623
1969-08-15,6.679999828338623
1969-08-18,6.659999847412109
1969-08-19,6.650000095367432
1969-08-20,6.659999847412109
1969-08-21,6.679999828338623
1969-08-22,6.710000038146973
1969-08-25,6.71999979019165
1969-08-26,6.760000228881836
1969-08-27,6.789999961853027
1969-08-28,6.829999923706055
1969-08-29,6.829999923706055
1969-09-02,6.869999885559082
1969-09-03,6.940000057220459
1969-09-04,6.960000038146973
1969-09-05,6.989999771118164
1969-09-08,7.03000020980835
1969-09-09,7.039999961853027
1969-09-10,7.019999980926514
1969-09-11,7.050000190734863
1969-09-12,7.079999923706055
1969-09-15,7.090000152587891
1969-09-16,7.139999866485596
1969-09-17,7.139999866485596
1969-09-18,7.269999980926514
1969-09-19,7.28000020980835
1969-09-22,7.260000228881836
1969-09-23,7.260000228881836
1969-09-24,7.269999980926514
1969-09-25,7.300000190734863
1969-09-26,7.400000095367432
1969-09-29,7.449999809265137
1969-09-30,7.510000228881836
1969-10-01,7.519999980926514
1969-10-02,7.449999809265137
1969-10-03,7.380000114440918
1969-10-06,7.349999904632568
1969-10-07,7.309999942779541
1969-10-08,7.289999961853027
1969-10-09,7.300000190734863
1969-10-10,7.21999979019165
1969-10-14,7.099999904632568
1969-10-15,7.119999885559082
1969-10-16,7.039999961853027
1969-10-17,6.989999771118164
1969-10-20,6.829999923706055
1969-10-21,6.769999980926514
1969-10-22,6.800000190734863
1969-10-23,6.900000095367432
1969-10-24,6.900000095367432
1969-10-27,6.929999828338623
1969-10-28,7.0
1969-10-29,7.0
1969-10-30,6.960000038146973
1969-10-31,6.940000057220459
1969-11-03,6.900000095367432
1969-11-05,6.96999979019165
1969-11-06,7.010000228881836
1969-11-07,6.989999771118164
1969-11-10,6.989999771118164
1969-11-12,7.059999942779541
1969-11-13,7.119999885559082
1969-11-14,7.079999923706055
1969-11-17,7.130000114440918
1969-11-18,7.21999979019165
1969-11-19,7.25
1969-11-20,7.309999942779541
1969-11-21,7.28000020980835
1969-11-24,7.269999980926514
1969-11-25,7.28000020980835
1969-11-26,7.300000190734863
1969-11-28,7.289999961853027
1969-12-01,7.289999961853027
1969-12-02,7.349999904632568
1969-12-03,7.389999866485596
1969-12-04,7.349999904632568
1969-12-05,7.349999904632568
1969-12-08,7.400000095367432
1969-12-09,7.5
1969-12-10,7.590000152587891
1969-12-11,7.619999885559082
1969-12-12,7.599999904632568
1969-12-15,7.630000114440918
1969-12-16,7.71999979019165
1969-12-17,7.760000228881836
1969-12-18,7.809999942779541
1969-12-19,7.789999961853027
1969-12-22,7.760000228881836
1969-12-23,7.820000171661377
1969-12-24,7.889999866485596
1969-12-26,7.869999885559082
1969-12-29,8.050000190734863
1969-12-30,7.96999979019165
1969-12-31,7.880000114440918
1970-01-02,7.860000133514404
1970-01-05,7.880000114440918
1970-01-06,7.960000038146973
1970-01-07,7.989999771118164
1970-01-08,7.960000038146973
1970-01-09,7.860000133514404
1970-01-12,7.820000171661377
1970-01-13,7.809999942779541
1970-01-14,7.860000133514404
1970-01-15,7.849999904632568
1970-01-16,7.75
1970-01-19,7.690000057220459
1970-01-20,7.71999979019165
1970-01-21,7.690000057220459
1970-01-22,7.670000076293945
1970-01-23,7.690000057220459
1970-01-26,7.710000038146973
1970-01-27,7.699999809265137
1970-01-28,7.699999809265137
1970-01-29,7.769999980926514
1970-01-30,7.75
1970-02-02,7.650000095367432
1970-02-03,7.579999923706055
1970-02-04,7.5
1970-02-05,7.449999809265137
1970-02-06,7.360000133514404
1970-02-09,7.28000020980835
1970-02-10,7.320000171661377
1970-02-11,7.329999923706055
1970-02-13,7.150000095367432
1970-02-16,7.170000076293945
1970-02-17,7.150000095367432
1970-02-18,7.119999885559082
1970-02-19,7.090000152587891
1970-02-20,7.119999885559082
1970-02-24,7.139999866485596
1970-02-25,7.039999961853027
1970-02-26,6.940000057220459
1970-02-27,6.900000095367432
1970-03-02,6.949999809265137
1970-03-03,6.989999771118164
1970-03-04,6.96999979019165
1970-03-05,6.980000019073486
1970-03-06,6.960000038146973
1970-03-09,6.989999771118164
1970-03-10,7.039999961853027
1970-03-11,7.110000133514404
1970-03-12,7.159999847412109
1970-03-13,7.230000019073486
1970-03-16,7.239999771118164
1970-03-17,7.360000133514404
1970-03-18,7.28000020980835
1970-03-19,7.070000171661377
1970-03-20,7.059999942779541
1970-03-23,7.050000190734863
1970-03-24,7.019999980926514
1970-03-25,6.960000038146973
1970-03-26,6.980000019073486
1970-03-30,7.050000190734863
1970-03-31,7.079999923706055
1970-04-01,7.039999961853027
1970-04-02,7.079999923706055
1970-04-03,7.139999866485596
1970-04-06,7.170000076293945
1970-04-07,7.179999828338623
1970-04-08,7.170000076293945
1970-04-09,7.179999828338623
1970-04-10,7.170000076293945
1970-04-13,7.199999809265137
1970-04-14,7.21999979019165
1970-04-15,7.269999980926514
1970-04-16,7.340000152587891
1970-04-17,7.400000095367432
1970-04-20,7.440000057220459
1970-04-21,7.5
1970-04-22,7.610000133514404
1970-04-23,7.639999866485596
1970-04-24,7.71999979019165
1970-04-27,7.739999771118164
1970-04-28,7.789999961853027
1970-04-29,7.78000020980835
1970-04-30,7.820000171661377
1970-05-01,7.849999904632568
1970-05-04,7.940000057220459
1970-05-05,7.920000076293945
1970-05-06,7.860000133514404
1970-05-07,7.820000171661377
1970-05-08,7.78000020980835
1970-05-11,7.820000171661377
1970-05-12,7.840000152587891
1970-05-13,7.849999904632568
1970-05-14,7.860000133514404
1970-05-15,7.829999923706055
1970-05-18,7.800000190734863
1970-05-19,7.800000190734863
1970-05-20,7.849999904632568
1970-05-21,7.900000095367432
1970-05-22,7.989999771118164
1970-05-25,8.149999618530273
1970-05-26,8.220000267028809
1970-05-27,8.020000457763672
1970-05-28,7.980000019073486
1970-05-29,7.949999809265137
1970-06-01,7.840000152587891
1970-06-02,7.78000020980835
1970-06-03,7.760000228881836
1970-06-04,7.800000190734863
1970-06-05,7.880000114440918
1970-06-08,7.889999866485596
1970-06-09,7.880000114440918
1970-06-10,7.869999885559082
1970-06-11,7.920000076293945
1970-06-12,7.980000019073486
1970-06-15,7.980000019073486
1970-06-16,7.869999885559082
1970-06-17,7.900000095367432
1970-06-18,7.900000095367432
1970-06-19,7.900000095367432
1970-06-22,7.860000133514404
1970-06-23,7.789999961853027
1970-06-24,7.739999771118164
1970-06-25,7.760000228881836
1970-06-26,7.78000020980835
1970-06-29,7.760000228881836
1970-06-30,7.679999828338623
1970-07-01,7.639999866485596
1970-07-02,7.550000190734863
1970-07-06,7.489999771118164
1970-07-07,7.460000038146973
1970-07-08,7.489999771118164
1970-07-09,7.489999771118164
1970-07-10,7.539999961853027
1970-07-13,7.550000190734863
1970-07-14,7.53000020980835
1970-07-15,7.489999771118164
1970-07-16,7.460000038146973
1970-07-17,7.449999809265137
1970-07-20,7.460000038146973
1970-07-21,7.449999809265137
1970-07-22,7.429999828338623
1970-07-23,7.320000171661377
1970-07-24,7.340000152587891
1970-07-27,7.360000133514404
1970-07-28,7.409999847412109
1970-07-29,7.389999866485596
1970-07-30,7.380000114440918
1970-07-31,7.380000114440918
1970-08-03,7.389999866485596
1970-08-04,7.400000095367432
1970-08-05,7.420000076293945
1970-08-06,7.429999828338623
1970-08-07,7.449999809265137
1970-08-10,7.5
1970-08-11,7.539999961853027
1970-08-12,7.559999942779541
1970-08-13,7.579999923706055
1970-08-14,7.670000076293945
1970-08-17,7.710000038146973
1970-08-18,7.679999828338623
1970-08-19,7.650000095367432
1970-08-20,7.639999866485596
1970-08-21,7.599999904632568
1970-08-24,7.480000019073486
1970-08-25,7.460000038146973
1970-08-26,7.449999809265137
1970-08-27,7.480000019073486
1970-08-28,7.489999771118164
1970-08-31,7.489999771118164
1970-09-01,7.46999979019165
1970-09-02,7.480000019073486
1970-09-03,7.480000019073486
1970-09-04,7.46999979019165
1970-09-08,7.5
1970-09-09,7.539999961853027
1970-09-10,7.519999980926514
1970-09-11,7.5
1970-09-14,7.480000019073486
1970-09-15,7.460000038146973
1970-09-16,7.400000095367432
1970-09-17,7.320000171661377
1970-09-18,7.309999942779541
1970-09-21,7.289999961853027
1970-09-22,7.28000020980835
1970-09-23,7.239999771118164
1970-09-24,7.260000228881836
1970-09-25,7.28000020980835
1970-09-28,7.309999942779541
1970-09-29,7.300000190734863
1970-09-30,7.289999961853027
1970-10-01,7.289999961853027
1970-10-02,7.260000228881836
1970-10-05,7.260000228881836
1970-10-06,7.239999771118164
1970-10-07,7.230000019073486
1970-10-08,7.25
1970-10-09,7.25
1970-10-13,7.25
1970-10-14,7.300000190734863
1970-10-15,7.300000190734863
1970-10-16,7.309999942779541
1970-10-19,7.349999904632568
1970-10-20,7.369999885559082
1970-10-21,7.420000076293945
1970-10-22,7.460000038146973
1970-10-23,7.440000057220459
1970-10-26,7.440000057220459
1970-10-27,7.420000076293945
1970-10-28,7.380000114440918
1970-10-29,7.309999942779541
1970-10-30,7.329999923706055
1970-11-02,7.239999771118164
1970-11-04,7.230000019073486
1970-11-05,7.199999809265137
1970-11-06,7.150000095367432
1970-11-09,7.059999942779541
1970-11-10,7.059999942779541
1970-11-12,7.03000020980835
1970-11-13,7.0
1970-11-16,6.960000038146973
1970-11-17,6.929999828338623
1970-11-18,6.860000133514404
1970-11-19,6.71999979019165
1970-11-20,6.480000019073486
1970-11-23,6.320000171661377
1970-11-24,6.449999809265137
1970-11-25,6.480000019073486
1970-11-27,6.480000019073486
1970-11-30,6.489999771118164
1970-12-01,6.480000019073486
1970-12-02,6.409999847412109
1970-12-03,6.309999942779541
1970-12-04,6.210000038146973
1970-12-07,6.269999980926514
1970-12-08,6.289999961853027
1970-12-09,6.340000152587891
1970-12-10,6.340000152587891
1970-12-11,6.309999942779541
1970-12-14,6.260000228881836
1970-12-15,6.289999961853027
1970-12-16,6.289999961853027
1970-12-17,6.300000190734863
1970-12-18,6.329999923706055
1970-12-21,6.449999809265137
1970-12-22,6.519999980926514
1970-12-23,6.570000171661377
1970-12-24,6.53000020980835
1970-12-28,6.539999961853027
1970-12-29,6.559999942779541
1970-12-30,6.510000228881836
1970-12-31,6.5
1971-01-04,6.460000038146973
1971-01-05,6.46999979019165
1971-01-06,6.46999979019165
1971-01-07,6.449999809265137
1971-01-08,6.440000057220459
1971-01-11,6.389999866485596
1971-01-12,6.349999904632568
1971-01-13,6.289999961853027
1971-01-14,6.21999979019165
1971-01-15,6.21999979019165
1971-01-18,6.159999847412109
1971-01-19,6.170000076293945
1971-01-20,6.150000095367432
1971-01-21,6.090000152587891
1971-01-22,6.059999942779541
1971-01-25,6.050000190734863
1971-01-26,6.070000171661377
1971-01-27,6.090000152587891
1971-01-28,6.079999923706055
1971-01-29,6.090000152587891
1971-02-01,6.090000152587891
1971-02-02,6.110000133514404
1971-02-03,6.110000133514404
1971-02-04,6.099999904632568
1971-02-05,6.099999904632568
1971-02-08,6.090000152587891
1971-02-09,6.070000171661377
1971-02-10,6.079999923706055
1971-02-11,6.079999923706055
1971-02-16,6.110000133514404
1971-02-17,6.110000133514404
1971-02-18,6.110000133514404
1971-02-19,6.119999885559082
1971-02-22,6.150000095367432
1971-02-23,6.179999828338623
1971-02-24,6.159999847412109
1971-02-25,6.110000133514404
1971-02-26,6.139999866485596
1971-03-01,6.119999885559082
1971-03-02,6.090000152587891
1971-03-03,6.050000190734863
1971-03-04,6.050000190734863
1971-03-05,6.03000020980835
1971-03-08,5.989999771118164
1971-03-09,5.900000095367432
1971-03-10,5.800000190734863
1971-03-11,5.690000057220459
1971-03-12,5.71999979019165
1971-03-15,5.699999809265137
1971-03-16,5.679999828338623
1971-03-17,5.610000133514404
1971-03-18,5.550000190734863
1971-03-19,5.510000228881836
1971-03-22,5.420000076293945
1971-03-23,5.380000114440918
1971-03-24,5.409999847412109
1971-03-25,5.429999828338623
1971-03-26,5.480000019073486
1971-03-29,5.539999961853027
1971-03-30,5.5
1971-03-31,5.53000020980835
1971-04-01,5.579999923706055
1971-04-02,5.599999904632568
1971-04-05,5.630000114440918
1971-04-06,5.599999904632568
1971-04-07,5.579999923706055
1971-04-08,5.619999885559082
1971-04-12,5.730000019073486
1971-04-13,5.71999979019165
1971-04-14,5.769999980926514
1971-04-15,5.800000190734863
1971-04-16,5.820000171661377
1971-04-19,5.880000114440918
1971-04-20,5.96999979019165
1971-04-21,6.039999961853027
1971-04-22,6.019999980926514
1971-04-23,6.010000228881836
1971-04-26,6.0
1971-04-27,6.0
1971-04-28,5.989999771118164
1971-04-29,6.070000171661377
1971-04-30,6.079999923706055
1971-05-03,6.150000095367432
1971-05-04,6.25
1971-05-05,6.260000228881836
1971-05-06,6.28000020980835
1971-05-07,6.25
1971-05-10,6.21999979019165
1971-05-11,6.260000228881836
1971-05-12,6.349999904632568
1971-05-13,6.46999979019165
1971-05-14,6.489999771118164
1971-05-17,6.570000171661377
1971-05-18,6.650000095367432
1971-05-19,6.599999904632568
1971-05-20,6.489999771118164
1971-05-21,6.53000020980835
1971-05-24,6.489999771118164
1971-05-25,6.440000057220459
1971-05-26,6.369999885559082
1971-05-27,6.349999904632568
1971-05-28,6.380000114440918
1971-06-01,6.360000133514404
1971-06-02,6.239999771118164
1971-06-03,6.190000057220459
1971-06-04,6.260000228881836
1971-06-07,6.340000152587891
1971-06-08,6.380000114440918
1971-06-09,6.440000057220459
1971-06-10,6.480000019073486
1971-06-11,6.5
1971-06-14,6.630000114440918
1971-06-15,6.730000019073486
1971-06-16,6.679999828338623
1971-06-17,6.679999828338623
1971-06-18,6.579999923706055
1971-06-21,6.53000020980835
1971-06-22,6.619999885559082
1971-06-23,6.610000133514404
1971-06-24,6.610000133514404
1971-06-25,6.619999885559082
1971-06-28,6.639999866485596
1971-06-29,6.670000076293945
1971-06-30,6.699999809265137
1971-07-01,6.690000057220459
1971-07-02,6.690000057220459
1971-07-06,6.679999828338623
1971-07-07,6.659999847412109
1971-07-08,6.670000076293945
1971-07-09,6.679999828338623
1971-07-12,6.599999904632568
1971-07-13,6.610000133514404
1971-07-14,6.599999904632568
1971-07-15,6.590000152587891
1971-07-16,6.659999847412109
1971-07-19,6.710000038146973
1971-07-20,6.699999809265137
1971-07-21,6.699999809265137
1971-07-22,6.789999961853027
1971-07-23,6.840000152587891
1971-07-26,6.860000133514404
1971-07-27,6.909999847412109
1971-07-28,6.949999809265137
1971-07-29,6.880000114440918
1971-07-30,6.849999904632568
1971-08-02,6.860000133514404
1971-08-03,6.909999847412109
1971-08-04,6.889999866485596
1971-08-05,6.860000133514404
1971-08-06,6.860000133514404
1971-08-09,6.880000114440918
1971-08-10,6.889999866485596
1971-08-11,6.860000133514404
1971-08-12,6.800000190734863
1971-08-13,6.679999828338623
1971-08-16,6.409999847412109
1971-08-17,6.300000190734863
1971-08-18,6.349999904632568
1971-08-19,6.340000152587891
1971-08-20,6.369999885559082
1971-08-23,6.480000019073486
1971-08-24,6.380000114440918
1971-08-25,6.400000095367432
1971-08-26,6.369999885559082
1971-08-27,6.329999923706055
1971-08-30,6.320000171661377
1971-08-31,6.28000020980835
1971-09-01,6.21999979019165
1971-09-02,6.170000076293945
1971-09-03,6.119999885559082
1971-09-07,6.070000171661377
1971-09-08,6.079999923706055
1971-09-09,6.130000114440918
1971-09-10,6.119999885559082
1971-09-13,6.199999809265137
1971-09-14,6.179999828338623
1971-09-15,6.170000076293945
1971-09-16,6.139999866485596
1971-09-17,6.130000114440918
1971-09-20,6.150000095367432
1971-09-21,6.170000076293945
1971-09-22,6.190000057220459
1971-09-23,6.199999809265137
1971-09-24,6.159999847412109
1971-09-27,6.130000114440918
1971-09-28,6.119999885559082
1971-09-29,6.079999923706055
1971-09-30,6.0
1971-10-01,6.0
1971-10-04,5.980000019073486
1971-10-05,6.010000228881836
1971-10-06,5.980000019073486
1971-10-07,5.96999979019165
1971-10-08,5.940000057220459
1971-10-12,5.880000114440918
1971-10-13,5.860000133514404
1971-10-14,5.880000114440918
1971-10-15,5.900000095367432
1971-10-18,5.949999809265137
1971-10-19,5.960000038146973
1971-10-20,5.920000076293945
1971-10-21,5.880000114440918
1971-10-22,5.900000095367432
1971-10-26,5.889999866485596
1971-10-27,5.920000076293945
1971-10-28,5.900000095367432
1971-10-29,5.869999885559082
1971-11-01,5.800000190734863
1971-11-03,5.71999979019165
1971-11-04,5.71999979019165
1971-11-05,5.71999979019165
1971-11-08,5.769999980926514
1971-11-09,5.769999980926514
1971-11-10,5.820000171661377
1971-11-11,5.789999961853027
1971-11-12,5.769999980926514
1971-11-15,5.769999980926514
1971-11-16,5.760000228881836
1971-11-17,5.75
1971-11-18,5.769999980926514
1971-11-19,5.789999961853027
1971-11-22,5.820000171661377
1971-11-23,5.889999866485596
1971-11-24,5.949999809265137
1971-11-26,5.940000057220459
1971-11-29,5.949999809265137
1971-11-30,5.929999828338623
1971-12-01,5.920000076293945
1971-12-02,5.900000095367432
1971-12-03,5.880000114440918
1971-12-06,5.880000114440918
1971-12-07,5.920000076293945
1971-12-08,5.920000076293945
1971-12-09,5.940000057220459
1971-12-10,5.929999828338623
1971-12-13,5.900000095367432
1971-12-14,5.940000057220459
1971-12-15,5.960000038146973
1971-12-16,5.949999809265137
1971-12-17,5.929999828338623
1971-12-20,5.96999979019165
1971-12-21,6.0
1971-12-22,6.010000228881836
1971-12-23,5.96999979019165
1971-12-27,5.909999847412109
1971-12-28,5.860000133514404
1971-12-29,5.900000095367432
1971-12-30,5.900000095367432
1971-12-31,5.889999866485596
1972-01-03,5.940000057220459
1972-01-04,5.929999828338623
1972-01-05,5.909999847412109
1972-01-06,5.900000095367432
1972-01-07,5.880000114440918
1972-01-10,5.860000133514404
1972-01-11,5.880000114440918
1972-01-12,5.880000114440918
1972-01-13,5.860000133514404
1972-01-14,5.849999904632568
1972-01-17,5.889999866485596
1972-01-18,5.920000076293945
1972-01-19,5.960000038146973
1972-01-20,5.980000019073486
1972-01-21,5.989999771118164
1972-01-24,6.019999980926514
1972-01-25,6.019999980926514
1972-01-26,6.010000228881836
1972-01-27,6.050000190734863
1972-01-28,6.079999923706055
1972-01-31,6.090000152587891
1972-02-01,6.090000152587891
1972-02-02,6.079999923706055
1972-02-03,6.079999923706055
1972-02-04,6.079999923706055
1972-02-07,6.090000152587891
1972-02-08,6.110000133514404
1972-02-09,6.119999885559082
1972-02-10,6.110000133514404
1972-02-11,6.119999885559082
1972-02-14,6.099999904632568
1972-02-15,6.099999904632568
1972-02-16,6.079999923706055
1972-02-17,6.059999942779541
1972-02-18,6.059999942779541
1972-02-22,6.059999942779541
1972-02-23,6.070000171661377
1972-02-24,6.070000171661377
1972-02-25,6.059999942779541
1972-02-28,6.039999961853027
1972-02-29,6.039999961853027
1972-03-01,6.039999961853027
1972-03-02,6.03000020980835
1972-03-03,6.019999980926514
1972-03-06,6.010000228881836
1972-03-07,6.019999980926514
1972-03-08,6.019999980926514
1972-03-09,6.019999980926514
1972-03-10,6.03000020980835
1972-03-13,6.070000171661377
1972-03-14,6.059999942779541
1972-03-15,6.110000133514404
1972-03-16,6.079999923706055
1972-03-17,6.079999923706055
1972-03-20,6.090000152587891
1972-03-21,6.079999923706055
1972-03-22,6.079999923706055
1972-03-23,6.099999904632568
1972-03-24,6.119999885559082
1972-03-27,6.099999904632568
1972-03-28,6.110000133514404
1972-03-29,6.119999885559082
1972-03-30,6.119999885559082
1972-04-03,6.139999866485596
1972-04-04,6.179999828338623
1972-04-05,6.179999828338623
1972-04-06,6.179999828338623
1972-04-07,6.179999828338623
1972-04-10,6.170000076293945
1972-04-11,6.179999828338623
1972-04-12,6.210000038146973
1972-04-13,6.25
1972-04-14,6.25
1972-04-17,6.239999771118164
1972-04-18,6.239999771118164
1972-04-19,6.21999979019165
1972-04-20,6.210000038146973
1972-04-21,6.199999809265137
1972-04-24,6.210000038146973
1972-04-25,6.210000038146973
1972-04-26,6.190000057220459
1972-04-27,6.110000133514404
1972-04-28,6.139999866485596
1972-05-01,6.139999866485596
1972-05-02,6.159999847412109
1972-05-03,6.170000076293945
1972-05-04,6.170000076293945
1972-05-05,6.170000076293945
1972-05-08,6.170000076293945
1972-05-09,6.199999809265137
1972-05-10,6.190000057220459
1972-05-11,6.190000057220459
1972-05-12,6.159999847412109
1972-05-15,6.159999847412109
1972-05-16,6.159999847412109
1972-05-17,6.150000095367432
1972-05-18,6.130000114440918
1972-05-19,6.099999904632568
1972-05-22,6.070000171661377
1972-05-23,6.050000190734863
1972-05-24,6.059999942779541
1972-05-25,6.039999961853027
1972-05-26,6.039999961853027
1972-05-30,6.050000190734863
1972-05-31,6.050000190734863
1972-06-01,6.070000171661377
